unix	долото
1700057438	3732.68
1700057440	3732.68
1700057442	3732.68
1700057444	3732.68
1700057446	3732.68
1700057448	3732.68
1700057450	3732.68
1700057452	3732.68
1700057454	3732.68
1700057456	3732.68
1700057458	3732.68
1700057460	3732.68
1700057462	3732.68
1700057464	3732.68
1700057466	3732.68
1700057468	3732.68
1700057470	3732.68
1700057472	3732.68
1700057474	3732.68
1700057476	3732.68
1700057478	3732.68
1700057480	3732.68
1700057482	3732.68
1700057484	3732.68
1700057486	3732.68
1700057488	3732.68
1700057490	3732.68
1700057492	3732.68
1700057494	3732.68
1700057496	3732.68
1700057498	3732.68
1700057500	3732.68
1700057502	3732.68
1700057504	3732.68
1700057506	3732.68
1700057508	3732.68
1700057510	3732.68
1700057512	3732.68
1700057514	3732.68
1700057516	3732.68
1700057518	3732.68
1700057520	3732.68
1700057522	3732.68
1700057524	3732.68
1700057526	3732.68
1700057528	3732.68
1700057530	3732.67
1700057532	3732.66
1700057534	3732.65
1700057536	3732.64
1700057538	3732.63
1700057540	3732.62
1700057542	3732.61
1700057544	3732.60
1700057546	3732.58
1700057548	3732.58
1700057550	3732.57
1700057552	3732.56
1700057554	3732.55
1700057556	3732.54
1700057558	3732.54
1700057560	3732.53
1700057562	3732.53
1700057564	3732.52
1700057566	3732.51
1700057568	3732.51
1700057570	3732.50
1700057572	3732.50
1700057574	3732.50
1700057576	3732.50
1700057578	3732.49
1700057580	3732.49
1700057582	3732.49
1700057584	3732.48
1700057586	3732.48
1700057588	3732.47
1700057590	3732.47
1700057592	3732.47
1700057594	3732.47
1700057596	3732.47
1700057598	3732.47
1700057600	3732.47
1700057602	3732.47
1700057604	3732.46
1700057606	3732.45
1700057608	3732.44
1700057610	3732.44
1700057612	3732.43
1700057614	3732.43
1700057616	3732.42
1700057618	3732.42
1700057620	3732.42
1700057622	3732.41
1700057624	3732.40
1700057626	3732.40
1700057628	3732.40
1700057630	3732.39
1700057632	3732.39
1700057634	3732.39
1700057636	3732.39
1700057638	3732.39
1700057640	3732.39
1700057642	3732.38
1700057644	3732.36
1700057646	3732.35
1700057648	3732.33
1700057650	3732.32
1700057652	3732.30
1700057654	3732.29
1700057656	3732.28
1700057658	3732.26
1700057660	3732.25
1700057662	3732.24
1700057664	3732.22
1700057666	3732.21
1700057668	3732.20
1700057670	3732.19
1700057672	3732.18
1700057674	3732.18
1700057676	3732.17
1700057678	3732.16
1700057680	3732.15
1700057682	3732.15
1700057684	3732.15
1700057686	3732.15
1700057688	3732.15
1700057690	3732.15
1700057692	3732.14
1700057694	3732.13
1700057696	3732.12
1700057698	3732.11
1700057700	3732.10
1700057702	3732.10
1700057704	3732.10
1700057706	3732.10
1700057708	3732.10
1700057710	3732.09
1700057712	3732.09
1700057714	3732.09
1700057716	3732.09
1700057718	3732.09
1700057720	3732.09
1700057722	3732.09
1700057724	3732.09
1700057726	3732.09
1700057728	3732.09
1700057730	3732.09
1700057732	3732.09
1700057734	3732.09
1700057736	3732.09
1700057738	3732.09
1700057740	3732.09
1700057742	3732.09
1700057744	3732.08
1700057746	3732.07
1700057748	3732.05
1700057750	3732.04
1700057752	3732.02
1700057754	3732.00
1700057756	3731.98
1700057758	3731.96
1700057760	3731.95
1700057762	3731.93
1700057764	3731.91
1700057766	3731.89
1700057768	3731.87
1700057770	3731.85
1700057772	3731.84
1700057774	3731.82
1700057776	3731.80
1700057778	3731.78
1700057780	3731.76
1700057782	3731.74
1700057784	3731.72
1700057786	3731.71
1700057788	3731.69
1700057790	3731.67
1700057792	3731.66
1700057794	3731.64
1700057796	3731.62
1700057798	3731.60
1700057800	3731.58
1700057802	3731.56
1700057804	3731.54
1700057806	3731.52
1700057808	3731.50
1700057810	3731.49
1700057812	3731.47
1700057814	3731.45
1700057816	3731.43
1700057818	3731.41
1700057820	3731.39
1700057822	3731.37
1700057824	3731.35
1700057826	3731.33
1700057828	3731.31
1700057830	3731.29
1700057832	3731.27
1700057834	3731.24
1700057836	3731.22
1700057838	3731.21
1700057840	3731.18
1700057842	3731.16
1700057844	3731.14
1700057846	3731.10
1700057848	3731.06
1700057850	3731.03
1700057852	3730.98
1700057854	3730.94
1700057856	3730.90
1700057858	3730.86
1700057860	3730.83
1700057862	3730.79
1700057864	3730.75
1700057866	3730.71
1700057868	3730.67
1700057870	3730.63
1700057872	3730.59
1700057874	3730.55
1700057876	3730.51
1700057878	3730.47
1700057880	3730.44
1700057882	3730.40
1700057884	3730.36
1700057886	3730.32
1700057888	3730.28
1700057890	3730.24
1700057892	3730.20
1700057894	3730.16
1700057896	3730.13
1700057898	3730.08
1700057900	3730.04
1700057902	3730.01
1700057904	3729.97
1700057906	3729.93
1700057908	3729.89
1700057910	3729.85
1700057912	3729.81
1700057914	3729.77
1700057916	3729.73
1700057918	3729.69
1700057920	3729.66
1700057922	3729.61
1700057924	3729.57
1700057926	3729.54
1700057928	3729.50
1700057930	3729.46
1700057932	3729.42
1700057934	3729.38
1700057936	3729.34
1700057938	3729.31
1700057940	3729.31
1700057942	3729.31
1700057944	3729.31
1700057946	3729.31
1700057948	3729.33
1700057950	3729.36
1700057952	3729.41
1700057954	3729.47
1700057956	3729.47
1700057958	3729.47
1700057960	3729.47
1700057962	3729.47
1700057964	3729.47
1700057966	3729.47
1700057968	3729.47
1700057970	3729.47
1700057972	3729.47
1700057974	3729.47
1700057976	3729.47
1700057978	3729.47
1700057980	3729.47
1700057982	3729.47
1700057984	3729.47
1700057986	3729.47
1700057988	3729.47
1700057990	3729.47
1700057992	3729.47
1700057994	3729.47
1700057996	3729.47
1700057998	3729.47
1700058000	3729.47
1700058002	3729.47
1700058004	3729.47
1700058006	3729.47
1700058008	3729.47
1700058010	3729.47
1700058012	3729.47
1700058014	3729.47
1700058016	3729.47
1700058018	3729.47
1700058020	3729.47
1700058022	3729.47
1700058024	3729.47
1700058026	3729.47
1700058028	3729.47
1700058030	3729.47
1700058032	3729.47
1700058034	3729.47
1700058036	3729.47
1700058038	3729.47
1700058040	3729.47
1700058042	3729.47
1700058044	3729.47
1700058046	3729.47
1700058048	3729.47
1700058050	3729.47
1700058052	3729.47
1700058054	3729.47
1700058056	3729.47
1700058058	3729.47
1700058060	3729.47
1700058062	3729.47
1700058064	3729.47
1700058066	3729.47
1700058068	3729.47
1700058070	3729.47
1700058072	3729.47
1700058074	3729.47
1700058076	3729.47
1700058078	3729.47
1700058080	3729.47
1700058082	3729.47
1700058084	3729.47
1700058086	3729.47
1700058088	3729.47
1700058090	3729.47
1700058092	3729.47
1700058094	3729.47
1700058096	3729.47
1700058098	3729.47
1700058100	3729.47
1700058102	3729.47
1700058104	3729.47
1700058106	3729.47
1700058108	3729.47
1700058110	3729.47
1700058112	3729.47
1700058114	3729.47
1700058116	3729.47
1700058118	3729.47
1700058120	3729.47
1700058122	3729.47
1700058124	3729.47
1700058126	3729.47
1700058128	3729.47
1700058130	3729.47
1700058132	3729.47
1700058134	3729.47
1700058136	3729.47
1700058138	3729.47
1700058140	3729.47
1700058142	3729.47
1700058144	3729.47
1700058146	3729.47
1700058148	3729.47
1700058150	3729.47
1700058152	3729.47
1700058154	3729.47
1700058156	3729.47
1700058158	3729.47
1700058160	3729.47
1700058162	3729.47
1700058164	3729.47
1700058166	3729.47
1700058168	3729.47
1700058170	3729.47
1700058172	3729.47
1700058174	3729.47
1700058176	3729.47
1700058178	3729.47
1700058180	3729.47
1700058182	3729.47
1700058184	3729.47
1700058186	3729.47
1700058188	3729.47
1700058190	3729.47
1700058192	3729.47
1700058194	3729.47
1700058196	3729.47
1700058198	3729.47
1700058200	3729.47
1700058202	3729.47
1700058204	3729.47
1700058206	3729.47
1700058208	3729.47
1700058210	3729.47
1700058212	3729.47
1700058214	3729.47
1700058216	3729.47
1700058218	3729.47
1700058220	3729.47
1700058222	3729.47
1700058224	3729.47
1700058226	3729.47
1700058228	3729.47
1700058230	3729.47
1700058232	3729.47
1700058234	3729.47
1700058236	3729.47
1700058238	3729.47
1700058240	3729.47
1700058242	3729.47
1700058244	3729.47
1700058246	3729.47
1700058248	3729.47
1700058250	3729.47
1700058252	3729.47
1700058254	3729.47
1700058256	3729.47
1700058258	3729.47
1700058260	3729.47
1700058262	3729.47
1700058264	3729.47
1700058266	3729.47
1700058268	3729.47
1700058270	3729.47
1700058272	3729.47
1700058274	3729.47
1700058276	3729.47
1700058278	3729.47
1700058280	3729.47
1700058282	3729.47
1700058284	3729.47
1700058286	3729.47
1700058288	3729.47
1700058290	3729.47
1700058292	3729.47
1700058294	3729.47
1700058296	3729.47
1700058298	3729.47
1700058300	3729.47
1700058302	3729.47
1700058304	3729.47
1700058306	3729.47
1700058308	3729.47
1700058310	3729.47
1700058312	3729.47
1700058314	3729.47
1700058316	3729.47
1700058318	3729.47
1700058320	3729.47
1700058322	3729.47
1700058324	3729.47
1700058326	3729.47
1700058328	3729.47
1700058330	3729.47
1700058332	3729.47
1700058334	3729.47
1700058336	3729.47
1700058338	3729.47
1700058340	3729.47
1700058342	3729.47
1700058344	3729.47
1700058346	3729.47
1700058348	3729.47
1700058350	3729.47
1700058352	3729.47
1700058354	3729.47
1700058356	3729.47
1700058358	3729.47
1700058360	3729.47
1700058362	3729.47
1700058364	3729.47
1700058366	3729.47
1700058368	3729.47
1700058370	3729.47
1700058372	3729.47
1700058374	3729.47
1700058376	3729.47
1700058378	3729.47
1700058380	3729.47
1700058382	3729.47
1700058384	3729.47
1700058386	3729.47
1700058388	3729.47
1700058390	3729.47
1700058392	3729.47
1700058394	3729.47
1700058396	3729.47
1700058398	3729.47
1700058400	3729.47
1700058402	3729.47
1700058404	3729.47
1700058406	3729.47
1700058408	3729.47
1700058410	3729.47
1700058412	3729.47
1700058414	3729.47
1700058416	3729.47
1700058418	3729.47
1700058420	3729.47
1700058422	3729.47
1700058424	3729.47
1700058426	3729.47
1700058428	3729.47
1700058430	3729.47
1700058432	3729.47
1700058434	3729.47
1700058436	3729.47
1700058438	3729.47
1700058440	3729.47
1700058442	3729.47
1700058444	3729.47
1700058446	3729.47
1700058448	3729.47
1700058450	3729.47
1700058452	3729.47
1700058454	3729.47
1700058456	3729.47
1700058458	3729.47
1700058460	3729.47
1700058462	3729.47
1700058464	3729.47
1700058466	3729.47
1700058468	3729.47
1700058470	3729.47
1700058472	3729.47
1700058474	3729.47
1700058476	3729.47
1700058478	3729.47
1700058480	3729.47
1700058482	3729.47
1700058484	3729.47
1700058486	3729.47
1700058488	3729.47
1700058490	3729.47
1700058492	3729.47
1700058494	3729.47
1700058496	3735.00
1700058498	3735.00
1700058500	3735.00
1700058502	3735.00
1700058504	3735.00
1700058506	3735.00
1700058508	3735.00
1700058510	3735.00
1700058512	3735.00
1700058514	3735.00
1700058516	3735.00
1700058518	3735.00
1700058520	3735.00
1700058522	3735.00
1700058524	3735.00
1700058526	3735.00
1700058528	3735.00
1700058530	3735.00
1700058532	3735.00
1700058534	3735.00
1700058536	3735.00
1700058538	3735.00
1700058540	3735.00
1700058542	3735.00
1700058544	3735.00
1700058546	3735.00
1700058548	3735.00
1700058550	3735.00
1700058552	3735.00
1700058554	3735.00
1700058556	3735.00
1700058558	3735.00
1700058560	3735.00
1700058562	3735.00
1700058564	3735.00
1700058566	3735.00
1700058568	3735.00
1700058570	3735.00
1700058572	3735.00
1700058574	3735.00
1700058576	3735.00
1700058578	3735.00
1700058580	3735.00
1700058582	3727.39
1700058584	3727.28
1700058586	3727.17
1700058588	3727.05
1700058590	3726.93
1700058592	3726.81
1700058594	3726.70
1700058596	3726.58
1700058598	3726.46
1700058600	3726.33
1700058602	3726.21
1700058604	3726.08
1700058606	3725.96
1700058608	3725.84
1700058610	3725.81
1700058612	3725.81
1700058614	3725.81
1700058616	3725.81
1700058618	3725.81
1700058620	3725.81
1700058622	3725.81
1700058624	3725.81
1700058626	3725.81
1700058628	3725.81
1700058630	3725.81
1700058632	3725.81
1700058634	3725.81
1700058636	3725.81
1700058638	3725.81
1700058640	3725.81
1700058642	3725.81
1700058644	3725.81
1700058646	3725.81
1700058648	3725.81
1700058650	3725.81
1700058652	3725.81
1700058654	3725.81
1700058656	3725.81
1700058658	3725.81
1700058660	3725.81
1700058662	3725.81
1700058664	3725.81
1700058666	3725.81
1700058668	3725.81
1700058670	3725.81
1700058672	3725.81
1700058674	3725.81
1700058676	3725.81
1700058678	3725.81
1700058680	3725.81
1700058682	3725.81
1700058684	3725.81
1700058686	3725.81
1700058688	3725.81
1700058690	3725.81
1700058692	3725.81
1700058694	3725.81
1700058696	3725.81
1700058698	3725.81
1700058700	3725.81
1700058702	3725.81
1700058704	3725.81
1700058706	3725.81
1700058708	3725.81
1700058710	3725.81
1700058712	3725.81
1700058714	3725.81
1700058716	3725.81
1700058718	3725.81
1700058720	3725.81
1700058722	3725.81
1700058724	3725.81
1700058726	3725.81
1700058728	3725.81
1700058730	3725.84
1700058732	3725.85
1700058734	3725.87
1700058736	3725.87
1700058738	3725.88
1700058740	3725.90
1700058742	3725.91
1700058744	3725.93
1700058746	3725.94
1700058748	3725.95
1700058750	3725.95
1700058752	3725.95
1700058754	3725.95
1700058756	3725.95
1700058758	3725.95
1700058760	3725.95
1700058762	3725.95
1700058764	3725.88
1700058766	3725.79
1700058768	3725.72
1700058770	3725.65
1700058772	3725.58
1700058774	3725.52
1700058776	3725.45
1700058778	3725.38
1700058780	3725.32
1700058782	3725.25
1700058784	3725.18
1700058786	3725.11
1700058788	3725.05
1700058790	3724.98
1700058792	3724.91
1700058794	3724.84
1700058796	3724.78
1700058798	3724.71
1700058800	3724.64
1700058802	3724.57
1700058804	3724.51
1700058806	3724.44
1700058808	3724.37
1700058810	3724.30
1700058812	3724.23
1700058814	3724.17
1700058816	3724.10
1700058818	3724.03
1700058820	3723.96
1700058822	3723.89
1700058824	3723.82
1700058826	3723.76
1700058828	3723.69
1700058830	3723.62
1700058832	3723.55
1700058834	3723.48
1700058836	3723.41
1700058838	3723.34
1700058840	3723.27
1700058842	3723.21
1700058844	3723.14
1700058846	3723.07
1700058848	3723.00
1700058850	3722.93
1700058852	3722.86
1700058854	3722.79
1700058856	3722.72
1700058858	3722.66
1700058860	3722.59
1700058862	3722.52
1700058864	3722.45
1700058866	3722.38
1700058868	3722.31
1700058870	3722.24
1700058872	3722.17
1700058874	3722.10
1700058876	3722.03
1700058878	3721.96
1700058880	3721.89
1700058882	3721.82
1700058884	3721.76
1700058886	3721.69
1700058888	3721.62
1700058890	3721.55
1700058892	3721.48
1700058894	3721.41
1700058896	3721.34
1700058898	3721.27
1700058900	3721.20
1700058902	3721.13
1700058904	3721.06
1700058906	3720.99
1700058908	3720.92
1700058910	3720.85
1700058912	3720.78
1700058914	3720.71
1700058916	3720.64
1700058918	3720.57
1700058920	3720.50
1700058922	3720.43
1700058924	3720.36
1700058926	3720.29
1700058928	3720.22
1700058930	3720.14
1700058932	3720.08
1700058934	3720.00
1700058936	3719.93
1700058938	3719.86
1700058940	3719.79
1700058942	3719.72
1700058944	3719.65
1700058946	3719.58
1700058948	3719.51
1700058950	3719.44
1700058952	3719.37
1700058954	3719.30
1700058956	3719.23
1700058958	3719.15
1700058960	3719.08
1700058962	3719.01
1700058964	3718.94
1700058966	3718.87
1700058968	3718.80
1700058970	3718.73
1700058972	3718.66
1700058974	3718.59
1700058976	3718.53
1700058978	3718.46
1700058980	3718.39
1700058982	3718.32
1700058984	3718.25
1700058986	3718.18
1700058988	3718.11
1700058990	3718.04
1700058992	3717.97
1700058994	3717.90
1700058996	3717.83
1700058998	3717.77
1700059000	3717.70
1700059002	3717.63
1700059004	3717.56
1700059006	3717.49
1700059008	3717.42
1700059010	3717.35
1700059012	3717.28
1700059014	3717.21
1700059016	3717.14
1700059018	3717.07
1700059020	3717.00
1700059022	3716.93
1700059024	3716.86
1700059026	3716.79
1700059028	3716.72
1700059030	3716.65
1700059032	3716.58
1700059034	3716.51
1700059036	3716.44
1700059038	3716.37
1700059040	3716.30
1700059042	3716.23
1700059044	3716.16
1700059046	3716.09
1700059048	3716.02
1700059050	3715.95
1700059052	3715.88
1700059054	3715.81
1700059056	3715.74
1700059058	3715.67
1700059060	3715.59
1700059062	3715.52
1700059064	3715.45
1700059066	3715.38
1700059068	3715.31
1700059070	3715.24
1700059072	3715.17
1700059074	3715.10
1700059076	3715.03
1700059078	3714.96
1700059080	3714.89
1700059082	3714.81
1700059084	3714.75
1700059086	3714.67
1700059088	3714.60
1700059090	3714.53
1700059092	3714.46
1700059094	3714.39
1700059096	3714.32
1700059098	3714.25
1700059100	3714.17
1700059102	3714.10
1700059104	3714.03
1700059106	3713.96
1700059108	3713.89
1700059110	3713.82
1700059112	3713.74
1700059114	3713.67
1700059116	3713.60
1700059118	3713.53
1700059120	3713.45
1700059122	3713.39
1700059124	3713.31
1700059126	3713.24
1700059128	3713.17
1700059130	3713.10
1700059132	3713.02
1700059134	3712.95
1700059136	3712.88
1700059138	3712.81
1700059140	3712.74
1700059142	3712.66
1700059144	3712.59
1700059146	3712.52
1700059148	3712.44
1700059150	3712.37
1700059152	3712.30
1700059154	3712.23
1700059156	3712.16
1700059158	3712.08
1700059160	3712.01
1700059162	3711.94
1700059164	3711.87
1700059166	3711.79
1700059168	3711.72
1700059170	3711.65
1700059172	3711.58
1700059174	3711.50
1700059176	3711.43
1700059178	3711.35
1700059180	3711.28
1700059182	3711.21
1700059184	3711.14
1700059186	3711.06
1700059188	3710.99
1700059190	3710.92
1700059192	3710.84
1700059194	3710.77
1700059196	3710.70
1700059198	3710.62
1700059200	3710.55
1700059202	3710.47
1700059204	3710.40
1700059206	3710.33
1700059208	3710.25
1700059210	3710.18
1700059212	3710.11
1700059214	3710.03
1700059216	3709.96
1700059218	3709.89
1700059220	3709.81
1700059222	3709.74
1700059224	3709.66
1700059226	3709.59
1700059228	3709.52
1700059230	3709.45
1700059232	3709.37
1700059234	3709.29
1700059236	3709.22
1700059238	3709.15
1700059240	3709.07
1700059242	3709.00
1700059244	3708.92
1700059246	3708.85
1700059248	3708.78
1700059250	3708.71
1700059252	3708.64
1700059254	3708.56
1700059256	3708.49
1700059258	3708.42
1700059260	3708.35
1700059262	3708.28
1700059264	3708.20
1700059266	3708.13
1700059268	3708.06
1700059270	3707.99
1700059272	3707.92
1700059274	3707.85
1700059276	3707.77
1700059278	3707.70
1700059280	3707.63
1700059282	3707.56
1700059284	3707.49
1700059286	3707.41
1700059288	3707.34
1700059290	3707.27
1700059292	3707.20
1700059294	3707.12
1700059296	3707.05
1700059298	3706.98
1700059300	3706.91
1700059302	3706.83
1700059304	3706.76
1700059306	3706.69
1700059308	3706.61
1700059310	3706.54
1700059312	3706.47
1700059314	3706.40
1700059316	3706.32
1700059318	3706.25
1700059320	3706.18
1700059322	3706.10
1700059324	3706.03
1700059326	3705.96
1700059328	3705.89
1700059330	3705.81
1700059332	3705.74
1700059334	3705.66
1700059336	3705.59
1700059338	3705.52
1700059340	3705.44
1700059342	3705.37
1700059344	3705.30
1700059346	3705.23
1700059348	3705.15
1700059350	3705.08
1700059352	3705.00
1700059354	3704.93
1700059356	3704.86
1700059358	3704.78
1700059360	3704.71
1700059362	3704.63
1700059364	3704.56
1700059366	3704.49
1700059368	3704.41
1700059370	3704.34
1700059372	3704.27
1700059374	3704.19
1700059376	3704.12
1700059378	3704.04
1700059380	3703.97
1700059382	3703.89
1700059384	3703.82
1700059386	3703.74
1700059388	3703.67
1700059390	3703.60
1700059392	3703.52
1700059394	3703.45
1700059396	3703.37
1700059398	3703.30
1700059400	3703.23
1700059402	3703.15
1700059404	3703.08
1700059406	3703.00
1700059408	3702.93
1700059410	3702.85
1700059412	3702.78
1700059414	3702.70
1700059416	3702.63
1700059418	3702.55
1700059420	3702.48
1700059422	3702.40
1700059424	3702.33
1700059426	3702.25
1700059428	3702.18
1700059430	3702.10
1700059432	3702.03
1700059434	3701.95
1700059436	3701.88
1700059438	3701.80
1700059440	3701.73
1700059442	3701.65
1700059444	3701.58
1700059446	3701.50
1700059448	3701.43
1700059450	3701.35
1700059452	3701.28
1700059454	3701.20
1700059456	3701.13
1700059458	3701.05
1700059460	3700.97
1700059462	3700.90
1700059464	3700.82
1700059466	3700.75
1700059468	3700.67
1700059470	3700.60
1700059472	3700.52
1700059474	3700.44
1700059476	3700.37
1700059478	3700.29
1700059480	3700.22
1700059482	3700.24
1700059484	3700.24
1700059486	3700.24
1700059488	3700.24
1700059490	3700.24
1700059492	3700.18
1700059494	3700.16
1700059496	3700.18
1700059498	3700.23
1700059500	3700.47
1700059502	3700.47
1700059504	3700.47
1700059506	3700.47
1700059508	3700.47
1700059510	3700.47
1700059512	3700.47
1700059514	3700.47
1700059516	3700.47
1700059518	3700.47
1700059520	3700.47
1700059522	3700.47
1700059524	3700.47
1700059526	3700.47
1700059528	3700.47
1700059530	3700.47
1700059532	3700.47
1700059534	3700.47
1700059536	3700.47
1700059538	3700.47
1700059540	3700.47
1700059542	3700.47
1700059544	3700.47
1700059546	3700.47
1700059548	3700.47
1700059550	3700.47
1700059552	3700.47
1700059554	3700.47
1700059556	3700.47
1700059558	3700.47
1700059560	3700.47
1700059562	3700.47
1700059564	3700.47
1700059566	3700.47
1700059568	3700.47
1700059570	3700.47
1700059572	3700.47
1700059574	3700.47
1700059576	3700.47
1700059578	3700.47
1700059580	3700.47
1700059582	3700.47
1700059584	3700.47
1700059586	3700.47
1700059588	3700.47
1700059590	3700.47
1700059592	3700.47
1700059594	3700.47
1700059596	3700.47
1700059598	3700.47
1700059600	3700.47
1700059602	3700.47
1700059604	3700.47
1700059606	3700.47
1700059608	3700.47
1700059610	3700.47
1700059612	3700.47
1700059614	3700.47
1700059616	3700.47
1700059618	3700.47
1700059620	3700.47
1700059622	3700.47
1700059624	3700.47
1700059626	3700.47
1700059628	3700.47
1700059630	3700.47
1700059632	3700.47
1700059634	3700.47
1700059636	3700.47
1700059638	3700.47
1700059640	3700.47
1700059642	3700.47
1700059644	3700.47
1700059646	3700.47
1700059648	3700.47
1700059650	3700.47
1700059652	3700.47
1700059654	3700.47
1700059656	3700.47
1700059658	3700.47
1700059660	3700.47
1700059662	3700.47
1700059664	3700.47
1700059666	3700.47
1700059668	3700.47
1700059670	3700.47
1700059672	3700.47
1700059674	3700.47
1700059676	3700.47
1700059678	3700.47
1700059680	3700.47
1700059682	3700.47
1700059684	3700.47
1700059686	3700.47
1700059688	3700.47
1700059690	3700.47
1700059692	3700.47
1700059694	3700.47
1700059696	3700.47
1700059698	3700.47
1700059700	3700.47
1700059702	3700.47
1700059704	3700.47
1700059706	3700.47
1700059708	3700.47
1700059710	3700.47
1700059712	3700.47
1700059714	3700.47
1700059716	3700.47
1700059718	3700.47
1700059720	3700.47
1700059722	3700.47
1700059724	3700.47
1700059726	3700.47
1700059728	3700.47
1700059730	3700.47
1700059732	3700.47
1700059734	3700.47
1700059736	3700.47
1700059738	3700.47
1700059740	3700.47
1700059742	3700.47
1700059744	3700.47
1700059746	3700.47
1700059748	3700.47
1700059750	3700.84
1700059752	3700.81
1700059754	3700.78
1700059756	3700.75
1700059758	3700.72
1700059760	3700.68
1700059762	3700.65
1700059764	3700.61
1700059766	3700.57
1700059768	3700.54
1700059770	3700.50
1700059772	3700.47
1700059774	3700.43
1700059776	3700.39
1700059778	3700.36
1700059780	3700.32
1700059782	3700.29
1700059784	3700.25
1700059786	3700.22
1700059788	3700.18
1700059790	3700.14
1700059792	3700.11
1700059794	3700.07
1700059796	3700.04
1700059798	3700.00
1700059800	3699.96
1700059802	3699.93
1700059804	3699.89
1700059806	3699.85
1700059808	3699.82
1700059810	3699.78
1700059812	3699.75
1700059814	3699.71
1700059816	3699.67
1700059818	3699.64
1700059820	3699.60
1700059822	3699.57
1700059824	3699.53
1700059826	3699.49
1700059828	3699.46
1700059830	3699.42
1700059832	3699.38
1700059834	3699.35
1700059836	3699.31
1700059838	3699.28
1700059840	3699.24
1700059842	3699.20
1700059844	3699.17
1700059846	3699.13
1700059848	3699.09
1700059850	3699.06
1700059852	3699.02
1700059854	3698.98
1700059856	3698.95
1700059858	3698.91
1700059860	3698.87
1700059862	3698.84
1700059864	3698.80
1700059866	3698.77
1700059868	3698.73
1700059870	3698.70
1700059872	3698.67
1700059874	3698.63
1700059876	3698.60
1700059878	3698.56
1700059880	3698.53
1700059882	3698.50
1700059884	3698.46
1700059886	3698.43
1700059888	3698.39
1700059890	3698.36
1700059892	3698.32
1700059894	3698.29
1700059896	3698.26
1700059898	3698.22
1700059900	3698.19
1700059902	3698.15
1700059904	3698.12
1700059906	3698.08
1700059908	3698.05
1700059910	3698.02
1700059912	3697.98
1700059914	3697.95
1700059916	3697.91
1700059918	3697.88
1700059920	3697.84
1700059922	3697.81
1700059924	3697.77
1700059926	3697.74
1700059928	3697.70
1700059930	3697.67
1700059932	3697.64
1700059934	3697.60
1700059936	3697.57
1700059938	3697.53
1700059940	3697.50
1700059942	3697.46
1700059944	3697.43
1700059946	3697.39
1700059948	3697.36
1700059950	3697.32
1700059952	3697.29
1700059954	3697.25
1700059956	3697.22
1700059958	3697.18
1700059960	3697.15
1700059962	3697.12
1700059964	3697.08
1700059966	3697.05
1700059968	3697.01
1700059970	3696.98
1700059972	3696.94
1700059974	3696.91
1700059976	3696.87
1700059978	3696.84
1700059980	3696.80
1700059982	3696.77
1700059984	3696.73
1700059986	3696.70
1700059988	3696.66
1700059990	3696.60
1700059992	3696.54
1700059994	3696.48
1700059996	3696.42
1700059998	3696.35
1700060000	3696.29
1700060002	3696.23
1700060004	3696.16
1700060006	3696.10
1700060008	3696.03
1700060010	3695.97
1700060012	3695.90
1700060014	3695.84
1700060016	3695.78
1700060018	3695.71
1700060020	3695.65
1700060022	3695.58
1700060024	3695.52
1700060026	3695.46
1700060028	3695.39
1700060030	3695.32
1700060032	3695.26
1700060034	3695.20
1700060036	3695.13
1700060038	3695.07
1700060040	3695.00
1700060042	3694.94
1700060044	3694.87
1700060046	3694.81
1700060048	3694.74
1700060050	3694.68
1700060052	3694.61
1700060054	3694.55
1700060056	3694.48
1700060058	3694.42
1700060060	3694.35
1700060062	3694.29
1700060064	3694.22
1700060066	3694.16
1700060068	3694.09
1700060070	3694.03
1700060072	3693.96
1700060074	3693.90
1700060076	3693.83
1700060078	3693.76
1700060080	3693.70
1700060082	3693.63
1700060084	3693.57
1700060086	3693.50
1700060088	3693.44
1700060090	3693.37
1700060092	3693.31
1700060094	3693.24
1700060096	3693.17
1700060098	3693.11
1700060100	3693.04
1700060102	3692.98
1700060104	3692.91
1700060106	3692.85
1700060108	3692.78
1700060110	3692.71
1700060112	3692.65
1700060114	3692.58
1700060116	3692.52
1700060118	3692.45
1700060120	3692.38
1700060122	3692.32
1700060124	3692.26
1700060126	3692.19
1700060128	3692.12
1700060130	3692.06
1700060132	3691.99
1700060134	3691.92
1700060136	3691.86
1700060138	3691.79
1700060140	3691.72
1700060142	3691.66
1700060144	3691.59
1700060146	3691.52
1700060148	3691.46
1700060150	3691.39
1700060152	3691.32
1700060154	3691.26
1700060156	3691.19
1700060158	3691.12
1700060160	3691.06
1700060162	3690.99
1700060164	3690.92
1700060166	3690.85
1700060168	3690.79
1700060170	3690.72
1700060172	3690.65
1700060174	3690.59
1700060176	3690.52
1700060178	3690.45
1700060180	3690.39
1700060182	3690.32
1700060184	3690.26
1700060186	3690.19
1700060188	3690.13
1700060190	3690.06
1700060192	3690.00
1700060194	3689.93
1700060196	3689.86
1700060198	3689.80
1700060200	3689.73
1700060202	3689.67
1700060204	3689.61
1700060206	3689.54
1700060208	3689.48
1700060210	3689.42
1700060212	3689.35
1700060214	3689.29
1700060216	3689.23
1700060218	3689.17
1700060220	3689.10
1700060222	3689.04
1700060224	3688.97
1700060226	3688.91
1700060228	3688.85
1700060230	3688.78
1700060232	3688.72
1700060234	3688.66
